CONSECUTIVO,COMPRA_CARTERA,EDAD,ACIERTA,QUANTO,ACT_LAB,ANT_DAV,SALDO_DAV_ANT,SALDO_DAV_ACT,CUPO_DAV,ANT_SF,SALDO_SF_ANT,SALDO_SF_ACT,CUPO_SF,NUM_PROD_P1,NUM_PROD_P2,NUM_PROD_P3,NUM_PROD_P4,ENTIDAD_COMPRA
187,1,60.0,529.0,11900.0,E,16.33,2265.74,1123.11,2999.0,13.92,110365.0,118476.0,2999.0,0.0,4.0,1.0,0.0,P2
188,0,32.0,633.0,1937.0,E,0.42,18678.0,18678.0,0.0,5.0,1509.0,1390.0,0.0,0.0,1.0,0.0,0.0,
189,1,24.0,704.0,4107.0,I,0.17,2390.0,508.73,13000.0,4.67,50119.0,51393.0,13000.0,0.0,4.0,0.0,1.0,P2
190,0,32.0,791.0,2832.0,E,7.67,30082.0,30642.0,10899.0,0.0,0.0,0.0,10899.0,0.0,0.0,0.0,0.0,
191,0,32.0,742.0,1846.0,E,0.33,134.0,57.0,2099.0,0.0,520.0,520.0,2099.0,0.0,0.0,1.0,0.0,
192,0,50.0,439.0,2409.0,E,3.67,2533.0,2704.0,3999.0,8.17,490.0,490.0,3999.0,0.0,0.0,1.0,0.0,
193,1,32.0,698.0,5482.0,I,0.33,5540.81,545.38,9499.0,1.08,15728.0,20505.0,9499.0,0.0,10.0,0.0,0.0,P2
194,1,40.0,774.0,32106.0,E,21.42,49453.74,39948.14,88000.0,11.58,282390.0,293302.0,88000.0,2.0,5.0,2.0,4.0,P2
195,0,50.0,790.0,6773.0,E,21.42,120111.0,121858.0,36000.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,
196,0,40.0,728.0,2567.0,I,5.5,4647.0,4477.0,4799.0,2.67,6007.0,5897.0,4799.0,0.0,0.0,0.0,2.0,
197,1,60.0,885.0,10094.0,E,21.17,1922.2,307.4,82800.0,13.58,197.0,9636.0,82800.0,0.0,3.0,1.0,0.0,P2
198,1,32.0,844.0,7618.0,E,7.67,5822.0,1162.99,59080.0,4.08,132766.0,136791.0,59080.0,0.0,3.0,0.0,0.0,P2
199,1,40.0,713.0,4861.0,I,8.33,9896.36,3231.04,13200.0,2.67,48723.0,54705.0,13200.0,0.0,3.0,0.0,0.0,P2
200,1,60.0,846.0,8041.0,E,1.08,4393.49,845.51,11999.0,6.25,23284.0,28381.0,11999.0,0.0,3.0,3.0,0.0,P2
201,0,32.0,781.0,1242.0,E,1.25,3925.0,4084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202,1,70.0,877.0,8728.0,,48.08,1247.34,14.0,29149.0,28.92,197.0,2568.0,29149.0,0.0,2.0,0.0,0.0,P2
203,0,40.0,450.0,2467.0,E,2.58,3670.0,3691.0,0.0,11.92,4055.0,3963.0,0.0,0.0,4.0,0.0,0.0,
204,1,40.0,702.0,2964.0,,0.33,6666.84,3169.61,6799.0,11.58,13378.0,20349.0,6799.0,2.0,2.0,3.0,1.0,P3
205,0,60.0,342.0,3834.0,I,1.83,10605.0,9823.0,4999.0,1.92,962.0,962.0,4999.0,0.0,0.0,1.0,0.0,
206,1,60.0,745.0,18781.0,E,11.5,2629.93,937.66,6779.0,25.25,63303.0,70407.0,6779.0,0.0,2.0,0.0,2.0,P2
207,0,32.0,821.0,1540.0,E,0.58,501.0,664.0,2099.0,0.58,0.0,0.0,2099.0,0.0,0.0,1.0,0.0,
208,1,32.0,769.0,15212.0,I,2.58,2764.01,0.0,26500.0,6.42,90460.0,92819.0,26500.0,0.0,1.0,2.0,1.0,P3
209,0,40.0,753.0,4827.0,E,1.08,81660.0,83555.0,53137.0,0.0,0.0,0.0,53137.0,0.0,0.0,0.0,0.0,
210,0,32.0,652.0,1507.0,E,0.42,878.0,878.0,1199.0,3.5,8089.0,268.0,1199.0,0.0,2.0,0.0,0.0,
211,0,32.0,755.0,2517.0,E,0.83,37560.0,37809.0,0.0,0.0,2972.0,150.0,0.0,0.0,0.0,1.0,0.0,
212,0,40.0,358.0,4297.0,E,2.83,13783.0,14280.0,2099.0,4.58,19802.0,17996.0,2099.0,0.0,1.0,0.0,4.0,
213,0,40.0,709.0,4753.0,,2.5,480.0,474.0,499.0,5.08,16007.0,9867.0,499.0,0.0,0.0,3.0,2.0,
214,1,24.0,766.0,2774.0,E,1.17,14250.37,198.84,18000.0,4.0,9544.0,27600.0,18000.0,0.0,1.0,1.0,1.0,P2
215,1,50.0,851.0,6111.0,E,1.67,1557.67,246.43,22199.0,8.5,7214.0,9261.0,22199.0,0.0,1.0,0.0,0.0,P2
216,0,40.0,851.0,3883.0,E,4.25,290.0,581.0,13499.0,2.0,0.0,0.0,13499.0,0.0,0.0,1.0,1.0,
217,0,40.0,818.0,10591.0,E,0.58,53164.0,53164.0,0.0,11.17,37140.0,37442.0,0.0,0.0,0.0,1.0,4.0,
218,1,60.0,686.0,6459.0,E,4.0,2442.24,1057.08,3999.0,19.75,57982.0,60737.0,3999.0,0.0,2.0,2.0,3.0,P4
219,0,70.0,843.0,14707.0,E,31.5,16865.0,17482.0,77399.0,26.25,150706.0,148448.0,77399.0,0.0,7.0,0.0,4.0,
220,0,40.0,692.0,2161.0,E,7.58,1166.0,1062.0,1079.0,6.17,5441.0,3685.0,1079.0,0.0,2.0,2.0,2.0,
221,1,32.0,653.0,11519.0,E,4.75,21225.59,10253.74,31479.0,5.58,87420.0,107834.0,31479.0,0.0,0.0,1.0,3.0,P4
222,1,40.0,733.0,3701.0,E,2.0,1219.85,24.9,1299.0,3.42,21941.0,22951.0,1299.0,3.0,1.0,1.0,0.0,P1
223,0,32.0,777.0,2194.0,E,4.75,825.0,975.0,1479.0,4.33,2819.0,2856.0,1479.0,0.0,2.0,3.0,0.0,
224,1,24.0,742.0,8107.0,E,1.17,1160.59,0.92,9099.0,4.33,62218.0,70365.0,9099.0,1.0,7.0,0.0,0.0,P2
225,0,40.0,878.0,1267.0,E,1.25,7362.0,7483.0,0.0,12.0,2393.0,2526.0,0.0,0.0,1.0,0.0,0.0,
226,1,40.0,849.0,17936.0,E,5.33,2655.13,5040.84,6000.0,19.58,160545.0,158534.0,6000.0,2.0,0.0,3.0,2.0,P3
227,1,50.0,809.0,6384.0,E,8.58,3162.18,1580.93,12599.0,28.67,8486.0,9642.0,12599.0,0.0,3.0,0.0,0.0,P2
228,1,70.0,885.0,6964.0,E,17.5,2073.08,989.24,49829.0,35.75,3122.0,3921.0,49829.0,0.0,0.0,0.0,2.0,P4
229,1,24.0,716.0,2600.0,E,1.5,31798.79,984.09,1699.0,3.67,9393.0,49347.0,1699.0,0.0,1.0,0.0,2.0,P4
230,0,40.0,811.0,8562.0,E,0.33,3458.0,3629.0,11999.0,14.08,15372.0,15464.0,11999.0,0.0,2.0,0.0,1.0,
231,1,24.0,695.0,2144.0,E,1.17,1177.09,13.68,1299.0,0.08,0.0,1318.0,1299.0,0.0,2.0,0.0,0.0,P2
232,0,40.0,810.0,1382.0,E,10.5,5063.0,5249.0,599.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,
233,1,32.0,783.0,2409.0,E,0.5,1773.42,204.47,1399.0,1.17,768.0,2134.0,1399.0,0.0,1.0,0.0,0.0,P2
234,0,24.0,684.0,2401.0,E,0.17,4099.0,4184.0,0.0,0.0,355.0,511.0,0.0,0.0,0.0,1.0,0.0,
235,0,40.0,697.0,3668.0,E,2.5,15839.0,15170.0,15637.0,7.0,1930.0,1930.0,15637.0,0.0,0.0,1.0,0.0,
236,0,40.0,704.0,1689.0,E,1.67,377.0,464.0,1199.0,5.5,0.0,0.0,1199.0,0.0,0.0,0.0,0.0,
237,1,60.0,830.0,3121.0,E,8.0,2572.62,135.73,3199.0,14.83,5331.0,15052.0,3199.0,0.0,4.0,0.0,1.0,P2
238,1,60.0,823.0,2782.0,E,4.42,12206.08,1405.46,3999.0,10.42,9637.0,29411.0,3999.0,1.0,1.0,1.0,1.0,P1
239,1,50.0,838.0,17812.0,,1.08,14122.09,5074.4,11999.0,12.17,276962.0,287910.0,11999.0,0.0,7.0,1.0,0.0,P2
240,0,32.0,697.0,1979.0,E,0.42,3711.0,3979.0,0.0,1.08,1902.0,877.0,0.0,0.0,1.0,1.0,2.0,
241,1,60.0,877.0,22789.0,E,6.25,8638.34,1591.13,135000.0,11.17,13480.0,41420.0,135000.0,1.0,0.0,2.0,1.0,P3
242,1,32.0,669.0,4165.0,E,4.58,1429.67,165.17,2999.0,7.0,11622.0,12402.0,2999.0,0.0,1.0,1.0,0.0,P2
243,0,32.0,786.0,2972.0,E,0.25,1793.0,1993.0,3999.0,2.58,5526.0,5619.0,3999.0,0.0,2.0,1.0,0.0,
244,1,50.0,852.0,13581.0,E,7.58,3635.01,688.33,43480.0,4.75,93313.0,95261.0,43480.0,0.0,1.0,1.0,1.0,P2
245,1,40.0,727.0,2592.0,,1.83,1397.08,85.14,2899.0,3.5,16047.0,17670.0,2899.0,0.0,4.0,2.0,1.0,P2
246,1,60.0,872.0,8645.0,,1.08,2077.1,658.85,11999.0,20.92,59646.0,61729.0,11999.0,0.0,4.0,1.0,1.0,P2
247,1,60.0,858.0,9349.0,E,13.5,4315.27,2098.75,5979.0,27.5,59144.0,63491.0,5979.0,0.0,6.0,0.0,4.0,P2
248,0,32.0,716.0,2360.0,E,1.67,1567.0,2406.0,3499.0,0.0,1811.0,1873.0,3499.0,0.0,0.0,1.0,0.0,
249,0,32.0,782.0,13084.0,E,4.25,29956.0,25479.0,29000.0,1.33,2595.0,2595.0,29000.0,0.0,0.0,1.0,0.0,
250,0,32.0,617.0,2434.0,E,2.5,6181.0,4829.0,6399.0,3.17,6595.0,6716.0,6399.0,0.0,1.0,0.0,2.0,
251,1,24.0,709.0,1581.0,E,1.83,4770.21,1063.62,1599.0,0.08,0.0,7555.0,1599.0,0.0,1.0,0.0,0.0,P2
252,1,40.0,883.0,9349.0,E,3.17,1684.52,72.27,2999.0,3.25,0.0,5050.0,2999.0,0.0,2.0,0.0,0.0,P2
253,0,32.0,743.0,11254.0,E,2.0,31964.0,32701.0,0.0,3.83,59413.0,26657.0,0.0,1.0,4.0,0.0,0.0,
254,0,40.0,611.0,4016.0,E,1.0,2032.0,2177.0,2199.0,1.67,21145.0,21794.0,2199.0,0.0,5.0,0.0,0.0,
255,1,40.0,791.0,2931.0,E,2.0,1883.85,392.2,3899.0,3.17,3415.0,4540.0,3899.0,0.0,1.0,1.0,1.0,P2
256,0,50.0,359.0,2144.0,E,10.08,15705.0,15867.0,999.0,3.83,1149.0,1116.0,999.0,1.0,0.0,0.0,0.0,
257,0,40.0,812.0,1979.0,E,0.92,26874.0,27319.0,0.0,5.08,902.0,870.0,0.0,0.0,1.0,0.0,0.0,
258,1,32.0,769.0,2111.0,E,5.75,4927.58,572.28,6299.0,5.33,1779.0,13253.0,6299.0,0.0,1.0,0.0,1.0,P2
259,1,50.0,710.0,10699.0,E,3.08,84491.31,28578.02,20300.0,11.58,22699.0,81363.0,20300.0,1.0,0.0,0.0,2.0,P4
260,1,60.0,812.0,10881.0,E,9.83,4020.24,2000.0,27860.0,11.5,28951.0,35098.0,27860.0,0.0,8.0,0.0,0.0,P2
261,1,50.0,575.0,10401.0,,5.67,5690.12,2816.19,0.0,12.25,13850.0,17189.0,0.0,0.0,2.0,1.0,0.0,P2
262,0,50.0,420.0,3585.0,E,0.33,61493.0,61878.0,0.0,2.92,259.0,43.0,0.0,0.0,0.0,2.0,1.0,
263,0,32.0,789.0,2964.0,E,2.5,16.0,230.0,8199.0,2.0,1590.0,1623.0,8199.0,0.0,3.0,1.0,0.0,
264,0,50.0,825.0,1946.0,E,4.5,1899.0,2224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
265,1,50.0,867.0,12380.0,E,0.75,1655.18,541.64,40000.0,11.0,2077.0,3398.0,40000.0,0.0,2.0,1.0,0.0,P2
266,1,32.0,888.0,7014.0,E,3.0,5180.91,2057.56,4900.0,1.25,6397.0,16725.0,4900.0,0.0,2.0,0.0,0.0,P2
267,0,70.0,875.0,5349.0,I,0.5,6633.0,6965.0,9599.0,2.83,6641.0,5652.0,9599.0,0.0,2.0,1.0,0.0,
268,0,32.0,704.0,3883.0,E,0.17,11355.0,5429.0,10399.0,0.0,0.0,0.0,10399.0,0.0,0.0,0.0,0.0,
269,0,50.0,824.0,4198.0,I,3.58,22593.0,23795.0,6999.0,2.17,45571.0,50770.0,6999.0,0.0,1.0,1.0,1.0,
270,1,40.0,751.0,3072.0,E,6.92,1040.17,21.66,1239.0,6.67,21679.0,22733.0,1239.0,1.0,2.0,0.0,2.0,P2
271,1,50.0,848.0,12040.0,I,8.67,1975.02,84.73,47370.0,7.0,19933.0,92557.0,47370.0,0.0,5.0,0.0,0.0,P2
272,1,40.0,770.0,6840.0,E,2.58,29378.82,51.4,4299.0,13.58,75518.0,131852.0,4299.0,0.0,4.0,1.0,0.0,P2
273,1,40.0,722.0,6310.0,,5.25,1839.41,0.0,0.0,7.42,83946.0,85220.0,0.0,0.0,3.0,0.0,1.0,P2
274,0,32.0,815.0,1465.0,E,2.17,158.0,173.0,999.0,0.42,0.0,0.0,999.0,1.0,0.0,0.0,1.0,
275,0,50.0,850.0,4165.0,E,0.5,66350.0,67061.0,0.0,5.92,4176.0,5020.0,0.0,1.0,0.0,0.0,1.0,
276,0,60.0,800.0,9647.0,P,17.42,103229.0,98175.0,59199.0,8.92,0.0,0.0,59199.0,0.0,0.0,1.0,0.0,
277,1,60.0,510.0,18980.0,I,1.33,9164.95,3323.72,10000.0,19.17,30628.0,33938.0,10000.0,0.0,4.0,3.0,0.0,P2
278,0,20.0,803.0,1987.0,E,2.08,43.0,43.0,299.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,
279,1,32.0,773.0,3776.0,E,4.75,1558.82,4.58,10109.0,2.5,4142.0,5015.0,10109.0,0.0,1.0,1.0,1.0,P2
280,0,60.0,837.0,14061.0,I,8.42,3955.0,4405.0,14789.0,7.5,135931.0,139056.0,14789.0,0.0,6.0,2.0,3.0,
281,0,40.0,783.0,4173.0,E,20.67,16834.0,17067.0,33899.0,1.08,8845.0,9448.0,33899.0,0.0,1.0,0.0,0.0,
282,1,60.0,875.0,22814.0,,22.42,10742.67,127.25,44460.0,21.17,80120.0,102509.0,44460.0,6.0,0.0,1.0,2.0,P1
283,0,32.0,825.0,3494.0,E,2.75,6133.0,6464.0,6799.0,2.5,13187.0,13661.0,6799.0,1.0,1.0,0.0,0.0,
284,0,32.0,696.0,2592.0,E,3.67,5818.0,5625.0,3999.0,0.0,0.0,0.0,3999.0,0.0,0.0,0.0,0.0,
285,1,40.0,899.0,13125.0,E,3.08,2443.32,203.8,70000.0,0.25,0.0,12279.0,70000.0,0.0,0.0,0.0,0.0,P1
286,0,40.0,481.0,3403.0,E,0.58,8988.0,9084.0,9400.0,2.58,35420.0,36051.0,9400.0,0.0,3.0,0.0,1.0,
287,1,60.0,638.0,29737.0,E,2.25,2687.1,1018.74,19999.0,23.17,227583.0,326439.0,19999.0,8.0,4.0,0.0,2.0,P1
288,0,50.0,531.0,2898.0,E,0.5,26440.0,26440.0,0.0,8.75,12600.0,12425.0,0.0,0.0,1.0,1.0,0.0,
289,1,50.0,489.0,5871.0,I,4.92,1622.33,457.63,0.0,5.08,2299.0,4592.0,0.0,0.0,0.0,3.0,0.0,P3
290,0,40.0,742.0,6757.0,E,4.08,21670.0,24876.0,21800.0,4.0,768.0,768.0,21800.0,0.0,0.0,1.0,0.0,
291,0,50.0,867.0,11485.0,E,9.08,25391.0,23632.0,18880.0,5.0,63798.0,64449.0,18880.0,3.0,1.0,1.0,0.0,
292,1,40.0,891.0,4405.0,,1.08,2405.95,122.69,6099.0,4.42,8209.0,9590.0,6099.0,0.0,1.0,0.0,1.0,P2
293,0,50.0,836.0,4223.0,E,4.5,5501.0,5840.0,16999.0,4.92,5639.0,2393.0,16999.0,0.0,0.0,1.0,1.0,
294,1,70.0,842.0,4057.0,I,22.58,1513.56,39.81,2369.0,31.17,33134.0,35267.0,2369.0,0.0,5.0,3.0,2.0,P2
295,1,24.0,735.0,4654.0,I,0.25,12767.42,2157.39,9599.0,0.25,30525.0,53376.0,9599.0,0.0,5.0,0.0,0.0,P2
296,1,70.0,577.0,18707.0,I,25.67,1775.58,706.77,61700.0,13.92,80012.0,129042.0,61700.0,3.0,7.0,1.0,1.0,P2
297,1,40.0,813.0,6070.0,I,3.17,6374.97,191.2,12679.0,11.25,70156.0,75983.0,12679.0,0.0,2.0,2.0,2.0,P2
298,0,60.0,864.0,5954.0,I,9.33,2731.0,3134.0,9359.0,9.0,4446.0,3230.0,9359.0,0.0,0.0,1.0,2.0,
299,1,40.0,824.0,4811.0,E,0.67,2632.08,540.77,4999.0,0.0,0.0,27306.0,4999.0,0.0,0.0,0.0,0.0,P1
300,1,24.0,716.0,5904.0,I,2.58,10619.84,3639.42,15000.0,6.17,10774.0,64102.0,15000.0,0.0,2.0,0.0,0.0,P2
301,1,40.0,389.0,5722.0,E,2.5,2740.99,1351.07,6000.0,3.58,58718.0,64424.0,6000.0,0.0,5.0,1.0,0.0,P2
302,0,40.0,740.0,8098.0,I,1.25,18748.0,18990.0,24000.0,15.92,4945.0,4885.0,24000.0,0.0,1.0,1.0,0.0,
303,0,70.0,828.0,8231.0,E,31.08,13521.0,13723.0,999.0,11.58,58278.0,59319.0,999.0,0.0,0.0,0.0,3.0,
304,0,50.0,843.0,15850.0,E,6.83,57760.0,55173.0,57800.0,1.67,33342.0,34548.0,57800.0,0.0,0.0,0.0,1.0,
305,1,40.0,863.0,14583.0,E,1.08,1754.6,94.53,8199.0,6.08,100359.0,104389.0,8199.0,0.0,2.0,1.0,0.0,P2
306,0,32.0,748.0,3776.0,E,3.25,22721.0,22901.0,4599.0,14.25,3874.0,3874.0,4599.0,0.0,0.0,2.0,1.0,
307,0,32.0,344.0,3801.0,E,0.33,9812.0,9812.0,0.0,7.08,14117.0,14117.0,0.0,1.0,2.0,1.0,0.0,
308,0,50.0,694.0,2583.0,E,1.5,10341.0,10607.0,0.0,6.83,2223.0,2252.0,0.0,0.0,1.0,0.0,0.0,
309,1,70.0,829.0,5738.0,P,2.17,2573.07,367.4,13599.0,13.08,9253.0,13035.0,13599.0,0.0,3.0,0.0,0.0,P2
310,0,40.0,778.0,10558.0,E,2.33,20929.0,21773.0,29400.0,7.67,27469.0,25907.0,29400.0,0.0,3.0,0.0,0.0,
311,0,32.0,731.0,2616.0,E,1.08,11840.0,12029.0,0.0,1.67,4769.0,3763.0,0.0,0.0,1.0,1.0,0.0,
312,1,50.0,858.0,9548.0,I,1.33,11515.73,4503.4,46500.0,4.17,22.0,5764.0,46500.0,2.0,0.0,2.0,0.0,P1
313,0,40.0,838.0,4554.0,E,4.75,18713.0,19159.0,15499.0,10.83,0.0,0.0,15499.0,1.0,0.0,0.0,0.0,
314,0,32.0,729.0,3478.0,E,0.33,11719.0,11832.0,0.0,5.5,8967.0,5940.0,0.0,0.0,2.0,2.0,0.0,
315,1,40.0,893.0,22334.0,E,1.83,2090.52,989.4,69999.0,8.42,168541.0,171544.0,69999.0,0.0,5.0,0.0,1.0,P2
316,1,50.0,377.0,6889.0,I,3.0,1152.35,0.0,0.0,4.0,31418.0,62839.0,0.0,1.0,0.0,0.0,0.0,P1
317,0,24.0,718.0,2749.0,E,1.5,4631.0,4377.0,4499.0,0.58,1130.0,1140.0,4499.0,1.0,0.0,0.0,0.0,
318,1,40.0,760.0,7453.0,I,0.17,19456.26,5173.15,60000.0,2.67,7106.0,16978.0,60000.0,0.0,2.0,0.0,0.0,P2
319,0,24.0,375.0,2517.0,E,0.42,12124.0,12124.0,0.0,1.92,11648.0,11593.0,0.0,0.0,5.0,0.0,1.0,
320,0,50.0,516.0,1689.0,E,1.75,2497.0,2788.0,4799.0,8.75,2993.0,3335.0,4799.0,0.0,1.0,0.0,1.0,
321,0,60.0,718.0,6716.0,I,4.58,3742.0,3156.0,4269.0,7.17,63672.0,67095.0,4269.0,2.0,5.0,2.0,2.0,
322,0,40.0,843.0,10094.0,I,1.0,15435.0,9224.0,27400.0,9.17,145.0,145.0,27400.0,0.0,0.0,1.0,2.0,
323,0,50.0,804.0,4339.0,I,0.92,24660.0,22310.0,4599.0,7.0,20307.0,16262.0,4599.0,0.0,5.0,0.0,0.0,
324,0,40.0,258.0,8587.0,E,2.08,4947.0,4947.0,4999.0,8.58,33439.0,38312.0,4999.0,4.0,1.0,1.0,1.0,
325,0,32.0,374.0,2857.0,,2.25,427.0,427.0,499.0,3.67,20050.0,20679.0,499.0,0.0,2.0,0.0,1.0,
326,0,50.0,761.0,3006.0,E,0.25,22501.0,11850.0,2999.0,6.33,0.0,0.0,2999.0,0.0,0.0,0.0,1.0,
327,0,60.0,863.0,19899.0,E,4.17,145121.0,145121.0,0.0,17.08,158196.0,160844.0,0.0,0.0,2.0,0.0,6.0,
328,0,50.0,890.0,2285.0,I,0.08,168792.0,169409.0,0.0,12.5,18012.0,18215.0,0.0,0.0,1.0,1.0,0.0,
329,0,60.0,702.0,4132.0,I,0.08,16244.0,16722.0,17199.0,5.0,13489.0,13410.0,17199.0,0.0,2.0,3.0,1.0,
330,0,50.0,663.0,1854.0,,2.25,3115.0,3390.0,0.0,2.58,2233.0,2171.0,0.0,0.0,1.0,0.0,0.0,
331,0,24.0,726.0,3121.0,I,0.92,4389.0,4546.0,4999.0,0.92,11662.0,11807.0,4999.0,0.0,1.0,2.0,2.0,
332,0,40.0,365.0,12372.0,E,0.58,19025.0,18700.0,19199.0,15.0,33010.0,33010.0,19199.0,0.0,2.0,0.0,1.0,
333,0,40.0,810.0,6111.0,E,0.25,2755.0,3005.0,14999.0,9.58,4250.0,1801.0,14999.0,2.0,0.0,2.0,0.0,
334,1,50.0,835.0,8504.0,E,16.33,5603.47,152.62,62700.0,7.58,147.0,5042.0,62700.0,3.0,0.0,1.0,0.0,P1
335,0,50.0,715.0,20156.0,E,0.5,42231.0,42371.0,0.0,2.83,267770.0,266514.0,0.0,2.0,3.0,3.0,3.0,
336,1,40.0,892.0,9796.0,E,6.25,4156.93,1686.71,52000.0,13.67,0.0,3016.0,52000.0,1.0,0.0,1.0,0.0,P1
337,0,40.0,696.0,4504.0,E,6.5,36020.0,36860.0,17999.0,0.0,0.0,0.0,17999.0,0.0,0.0,0.0,0.0,
338,0,70.0,926.0,5184.0,E,16.58,1184.0,1287.0,13199.0,11.67,204.0,750.0,13199.0,0.0,0.0,1.0,1.0,
339,0,40.0,840.0,4786.0,I,1.67,818.0,674.0,9999.0,7.0,0.0,0.0,9999.0,0.0,3.0,0.0,0.0,
340,0,32.0,230.0,3602.0,E,5.08,6247.0,6247.0,0.0,6.75,14613.0,14613.0,0.0,0.0,1.0,0.0,4.0,
341,0,24.0,708.0,2707.0,E,0.25,7126.0,7126.0,0.0,2.08,11020.0,10937.0,0.0,0.0,2.0,1.0,2.0,
342,1,40.0,877.0,6028.0,E,2.25,10247.22,181.4,14999.0,7.25,3564.0,15213.0,14999.0,1.0,2.0,1.0,2.0,P2
343,1,32.0,676.0,1151.0,E,0.33,10733.01,207.49,0.0,0.0,0.0,11997.0,0.0,0.0,0.0,0.0,0.0,P1
344,0,40.0,872.0,4239.0,E,0.92,48699.0,49261.0,10999.0,10.17,742.0,1027.0,10999.0,0.0,2.0,1.0,0.0,
345,1,60.0,824.0,9738.0,E,2.67,3013.3,407.76,29499.0,4.75,5666.0,7943.0,29499.0,0.0,1.0,0.0,1.0,P2
346,0,32.0,667.0,4728.0,E,1.42,9013.0,4878.0,8999.0,1.83,30253.0,27998.0,8999.0,0.0,3.0,0.0,2.0,
347,0,20.0,692.0,1863.0,E,0.5,1290.0,1332.0,1499.0,1.08,828.0,912.0,1499.0,0.0,1.0,2.0,0.0,
348,0,40.0,752.0,3776.0,E,0.92,12787.0,13070.0,5399.0,6.0,1262.0,1370.0,5399.0,0.0,1.0,1.0,1.0,
349,1,40.0,831.0,7146.0,,1.58,4163.7,2018.83,8999.0,8.08,6554.0,8506.0,8999.0,0.0,2.0,1.0,1.0,P2
350,0,32.0,747.0,3146.0,E,1.42,7908.0,8045.0,0.0,3.5,2852.0,2636.0,0.0,0.0,0.0,1.0,1.0,
351,1,40.0,773.0,4248.0,E,5.92,17379.9,4570.16,4559.0,6.5,6842.0,37143.0,4559.0,0.0,0.0,1.0,1.0,P3
352,0,70.0,845.0,30110.0,I,8.5,180818.0,181409.0,65499.0,9.17,245089.0,252302.0,65499.0,0.0,1.0,1.0,4.0,
353,1,40.0,798.0,5498.0,E,3.33,4445.05,0.0,5399.0,3.42,6823.0,11982.0,5399.0,2.0,1.0,0.0,0.0,P1
354,1,32.0,660.0,1830.0,E,2.42,1331.99,287.02,1499.0,2.75,2899.0,3963.0,1499.0,2.0,0.0,1.0,0.0,P1
355,1,70.0,901.0,7014.0,E,4.08,1535.96,5.66,10039.0,9.08,69382.0,70721.0,10039.0,0.0,1.0,1.0,2.0,P4
356,0,50.0,830.0,2873.0,E,1.58,983.0,1476.0,5999.0,13.58,5184.0,5805.0,5999.0,0.0,1.0,2.0,2.0,
357,1,50.0,858.0,29182.0,I,21.25,9852.21,4339.85,99500.0,11.08,834854.0,843117.0,99500.0,5.0,0.0,2.0,5.0,P1
358,0,40.0,829.0,2699.0,E,2.25,5894.0,6784.0,0.0,12.25,747.0,807.0,0.0,0.0,1.0,0.0,0.0,
359,0,32.0,802.0,2981.0,E,6.17,2936.0,2994.0,2999.0,3.67,16348.0,16348.0,2999.0,0.0,0.0,3.0,0.0,
360,0,60.0,555.0,3287.0,E,14.5,2475.0,2700.0,2709.0,0.0,0.0,0.0,2709.0,0.0,0.0,0.0,0.0,
361,1,32.0,811.0,3908.0,,4.5,3084.48,1197.54,13999.0,7.25,298.0,3472.0,13999.0,0.0,3.0,0.0,0.0,P2
362,1,60.0,836.0,14251.0,E,24.0,1828.86,230.01,47399.0,33.75,5152.0,6517.0,47399.0,0.0,1.0,0.0,0.0,P2
363,1,50.0,837.0,6301.0,E,7.42,4365.18,1608.08,7559.0,2.33,4281.0,6026.0,7559.0,0.0,1.0,1.0,0.0,P2
364,1,32.0,825.0,3743.0,I,0.58,4600.0,1250.31,7399.0,4.33,10018.0,11827.0,7399.0,0.0,3.0,0.0,0.0,P2
365,0,24.0,666.0,1647.0,E,5.25,15088.0,2779.0,2999.0,2.83,6572.0,6572.0,2999.0,0.0,2.0,0.0,0.0,
366,1,40.0,831.0,12413.0,I,1.17,9828.68,120.58,61776.0,4.5,150021.0,156992.0,61776.0,0.0,3.0,3.0,2.0,P2
367,1,32.0,750.0,2467.0,E,1.0,17347.75,2781.97,3999.0,2.17,7969.0,29538.0,3999.0,0.0,3.0,1.0,3.0,P2
368,0,24.0,398.0,1184.0,E,4.17,791.0,229.0,799.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,
369,1,40.0,825.0,13042.0,E,3.33,1816.56,612.52,7999.0,11.75,56646.0,59242.0,7999.0,3.0,1.0,2.0,1.0,P1
370,1,32.0,761.0,6716.0,I,6.17,5141.71,2163.88,9999.0,2.17,72393.0,104337.0,9999.0,0.0,4.0,1.0,0.0,P2
371,0,32.0,733.0,4273.0,E,2.75,44999.0,45328.0,18099.0,0.67,8370.0,8686.0,18099.0,0.0,1.0,0.0,0.0,
372,0,70.0,916.0,19510.0,E,42.33,146.0,235.0,29299.0,27.25,6726.0,7622.0,29299.0,1.0,7.0,1.0,1.0,
373,0,40.0,843.0,10848.0,I,5.0,9137.0,9962.0,55000.0,0.75,41330.0,40973.0,55000.0,0.0,1.0,0.0,0.0,
